name,latitude,longitude,cluster
Centroïde_0,43.46963701666667,5.654177971428571,0
Centroïde_1,49.14526857131783,2.2855471333333335,1
Centroïde_2,48.05544763333334,-2.0898685541666655,2
Centroïde_3,44.21621856739131,0.8069085217391307,3
Centroïde_4,48.71504104,6.366201865,4
Centroïde_5,45.83425412222222,4.686381458333333,5
