Centroïde_0,49.13973150076923,2.2686152946153846,0
Centroïde_1,48.71504104,6.366201865,1
Centroïde_2,43.43809582285714,6.02670586,2
Centroïde_3,44.75435466,-0.2818015600000003,3
Centroïde_4,48.21084957142857,-2.3159885000000004,4
Centroïde_5,45.82381395,4.7032069666666665,5
Centroïde_6,43.77772958333333,2.283079583333333,6
